label shape (60000, 919)
inputs.shape:  (100, 1000, 4)
loss:  405 :  tf.Tensor(0.11127075552940369, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  406 :  tf.Tensor(0.0952194482088089, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  407 :  tf.Tensor(0.09444590657949448, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  408 :  tf.Tensor(0.1961219161748886, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  409 :  tf.Tensor(0.07949833571910858, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  410 :  tf.Tensor(0.1442987024784088, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  411 :  tf.Tensor(0.10414779931306839, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  412 :  tf.Tensor(0.23325200378894806, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  413 :  tf.Tensor(0.1392548382282257, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  414 :  tf.Tensor(0.16730576753616333, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  415 :  tf.Tensor(0.14978881180286407, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  416 :  tf.Tensor(0.09925083070993423, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  417 :  tf.Tensor(0.11172406375408173, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  418 :  tf.Tensor(0.13023889064788818, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  419 :  tf.Tensor(0.07136103510856628, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  420 :  tf.Tensor(0.13565702736377716, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  421 :  tf.Tensor(0.18170852959156036, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  422 :  tf.Tensor(0.08875110000371933, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  423 :  tf.Tensor(0.08068470656871796, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  424 :  tf.Tensor(0.07488752156496048, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  425 :  tf.Tensor(0.05853753536939621, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  426 :  tf.Tensor(0.0739893764257431, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  427 :  tf.Tensor(0.08212420344352722, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  428 :  tf.Tensor(0.05571641027927399, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  429 :  tf.Tensor(0.06617111712694168, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  430 :  tf.Tensor(0.06899580359458923, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  431 :  tf.Tensor(0.049998339265584946, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  432 :  tf.Tensor(0.05713885277509689, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  433 :  tf.Tensor(0.052730437368154526, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  434 :  tf.Tensor(0.04238782450556755, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  435 :  tf.Tensor(0.07757575064897537, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  436 :  tf.Tensor(0.10173220932483673, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  437 :  tf.Tensor(0.15023280680179596, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  438 :  tf.Tensor(0.12246731668710709, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  439 :  tf.Tensor(0.1046810895204544, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  440 :  tf.Tensor(0.09106608480215073, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  441 :  tf.Tensor(0.09653089195489883, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  442 :  tf.Tensor(0.0953129306435585, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  443 :  tf.Tensor(0.1157977283000946, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  444 :  tf.Tensor(0.11470109969377518, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  445 :  tf.Tensor(0.10186433047056198, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  446 :  tf.Tensor(0.11261330544948578, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  447 :  tf.Tensor(0.12093833833932877, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  448 :  tf.Tensor(0.07107645273208618, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  449 :  tf.Tensor(0.07870166748762131, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  450 :  tf.Tensor(0.11976751685142517, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  451 :  tf.Tensor(0.10189880430698395, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  452 :  tf.Tensor(0.11576654762029648, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  453 :  tf.Tensor(0.14864669740200043, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  454 :  tf.Tensor(0.09428158402442932, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  455 :  tf.Tensor(0.10124076902866364, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  456 :  tf.Tensor(0.09375592321157455, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  457 :  tf.Tensor(0.06246738135814667, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  458 :  tf.Tensor(0.15598458051681519, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  459 :  tf.Tensor(0.18981443345546722, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  460 :  tf.Tensor(0.12283989787101746, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  461 :  tf.Tensor(0.13082963228225708, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  462 :  tf.Tensor(0.1115853562951088, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  463 :  tf.Tensor(0.12409302592277527, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  464 :  tf.Tensor(0.12165916711091995, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  465 :  tf.Tensor(0.10454637557268143, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  466 :  tf.Tensor(0.13800251483917236, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  467 :  tf.Tensor(0.11578920483589172, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  468 :  tf.Tensor(0.11440978944301605, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  469 :  tf.Tensor(0.11284258216619492, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  470 :  tf.Tensor(0.11779787391424179, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  471 :  tf.Tensor(0.13898618519306183, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  472 :  tf.Tensor(0.12387082725763321, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  473 :  tf.Tensor(0.15519346296787262, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  474 :  tf.Tensor(0.08549700677394867, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  475 :  tf.Tensor(0.14436113834381104, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  476 :  tf.Tensor(0.10038904845714569, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  477 :  tf.Tensor(0.12621447443962097, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  478 :  tf.Tensor(0.13001826405525208, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  479 :  tf.Tensor(0.08200537413358688, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  480 :  tf.Tensor(0.10588108003139496, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  481 :  tf.Tensor(0.1483839750289917, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  482 :  tf.Tensor(0.08266878128051758, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  483 :  tf.Tensor(0.10164812207221985, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  484 :  tf.Tensor(0.08111858367919922, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  485 :  tf.Tensor(0.07819020748138428, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  486 :  tf.Tensor(0.04695185646414757, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  487 :  tf.Tensor(0.07062114030122757, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  488 :  tf.Tensor(0.055413320660591125, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  489 :  tf.Tensor(0.052800264209508896, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  490 :  tf.Tensor(0.06525387614965439, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  491 :  tf.Tensor(0.07056684046983719, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  492 :  tf.Tensor(0.09576823562383652, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  493 :  tf.Tensor(0.14895913004875183, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  494 :  tf.Tensor(0.11389949917793274, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  495 :  tf.Tensor(0.07505102455615997, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  496 :  tf.Tensor(0.15297536551952362, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  497 :  tf.Tensor(0.08260882645845413, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  498 :  tf.Tensor(0.08956459164619446, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  499 :  tf.Tensor(0.07070574164390564, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  500 :  tf.Tensor(0.1510356068611145, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  501 :  tf.Tensor(0.09337849915027618, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  502 :  tf.Tensor(0.12783068418502808, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  503 :  tf.Tensor(0.10017384588718414, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  504 :  tf.Tensor(0.10050694644451141, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  505 :  tf.Tensor(0.11420291662216187, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  506 :  tf.Tensor(0.15390965342521667, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  507 :  tf.Tensor(0.1405320167541504, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  508 :  tf.Tensor(0.1481354981660843, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  509 :  tf.Tensor(0.13612905144691467, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  510 :  tf.Tensor(0.21400320529937744, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  511 :  tf.Tensor(0.10550713539123535, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  512 :  tf.Tensor(0.09973142296075821, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  513 :  tf.Tensor(0.07705345749855042, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  514 :  tf.Tensor(0.0711110383272171, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  515 :  tf.Tensor(0.05181677266955376, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  516 :  tf.Tensor(0.050091248005628586, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  517 :  tf.Tensor(0.08297452330589294, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  518 :  tf.Tensor(0.04421862214803696, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  519 :  tf.Tensor(0.05172717571258545, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  520 :  tf.Tensor(0.060495663434267044, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  521 :  tf.Tensor(0.14226016402244568, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  522 :  tf.Tensor(0.21087326109409332, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  523 :  tf.Tensor(0.1581777036190033, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  524 :  tf.Tensor(0.10843192785978317, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  525 :  tf.Tensor(0.08762460947036743, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  526 :  tf.Tensor(0.12896336615085602, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  527 :  tf.Tensor(0.10448363423347473, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  528 :  tf.Tensor(0.11844468861818314, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  529 :  tf.Tensor(0.16152186691761017, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  530 :  tf.Tensor(0.16639167070388794, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  531 :  tf.Tensor(0.0768662616610527, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  532 :  tf.Tensor(0.0778592899441719, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  533 :  tf.Tensor(0.06124863773584366, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  534 :  tf.Tensor(0.05060382932424545, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  535 :  tf.Tensor(0.06490267068147659, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  536 :  tf.Tensor(0.07021836191415787, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  537 :  tf.Tensor(0.10339910537004471, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  538 :  tf.Tensor(0.052713848650455475, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  539 :  tf.Tensor(0.06044812127947807, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  540 :  tf.Tensor(0.1120079904794693, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  541 :  tf.Tensor(0.07668166607618332, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  542 :  tf.Tensor(0.11952167749404907, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  543 :  tf.Tensor(0.11303519457578659, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  544 :  tf.Tensor(0.18638312816619873, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  545 :  tf.Tensor(0.1641310751438141, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  546 :  tf.Tensor(0.15310299396514893, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  547 :  tf.Tensor(0.10243292897939682, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  548 :  tf.Tensor(0.15063753724098206, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  549 :  tf.Tensor(0.11542262881994247, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  550 :  tf.Tensor(0.1292898952960968, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  551 :  tf.Tensor(0.09656113386154175, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  552 :  tf.Tensor(0.1579311192035675, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  553 :  tf.Tensor(0.16487763822078705, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  554 :  tf.Tensor(0.13557998836040497, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  555 :  tf.Tensor(0.15562555193901062, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  556 :  tf.Tensor(0.11509739607572556, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  557 :  tf.Tensor(0.13526885211467743, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  558 :  tf.Tensor(0.12011130154132843, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  559 :  tf.Tensor(0.1464540958404541, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  560 :  tf.Tensor(0.07859703153371811, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  561 :  tf.Tensor(0.14758148789405823, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  562 :  tf.Tensor(0.1279161274433136, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  563 :  tf.Tensor(0.10215163975954056, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  564 :  tf.Tensor(0.1528797596693039, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  565 :  tf.Tensor(0.12321287393569946, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  566 :  tf.Tensor(0.09235068410634995, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  567 :  tf.Tensor(0.15606315433979034, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  568 :  tf.Tensor(0.08746922761201859, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  569 :  tf.Tensor(0.09423910081386566, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  570 :  tf.Tensor(0.13534066081047058, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  571 :  tf.Tensor(0.07324817031621933, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  572 :  tf.Tensor(0.15231241285800934, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  573 :  tf.Tensor(0.09787417203187943, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  574 :  tf.Tensor(0.09500884264707565, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  575 :  tf.Tensor(0.11228984594345093, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  576 :  tf.Tensor(0.07886666804552078, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  577 :  tf.Tensor(0.11818046867847443, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  578 :  tf.Tensor(0.10145606845617294, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  579 :  tf.Tensor(0.08267483860254288, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  580 :  tf.Tensor(0.12037155032157898, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  581 :  tf.Tensor(0.09784093499183655, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  582 :  tf.Tensor(0.09357411414384842, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  583 :  tf.Tensor(0.09547509998083115, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  584 :  tf.Tensor(0.0778600350022316, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  585 :  tf.Tensor(0.09451933205127716, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  586 :  tf.Tensor(0.10065712034702301, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  587 :  tf.Tensor(0.06134525313973427, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  588 :  tf.Tensor(0.06345035880804062, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  589 :  tf.Tensor(0.08624498546123505, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  590 :  tf.Tensor(0.06736040860414505, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  591 :  tf.Tensor(0.15918073058128357, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  592 :  tf.Tensor(0.10651835799217224, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  593 :  tf.Tensor(0.09302078187465668, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  594 :  tf.Tensor(0.15028350055217743, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  595 :  tf.Tensor(0.15384326875209808, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  596 :  tf.Tensor(0.12998256087303162, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  597 :  tf.Tensor(0.10035757720470428, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  598 :  tf.Tensor(0.14684124290943146, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  599 :  tf.Tensor(0.16717888414859772, shape=(), dtype=float64)
-----------epoch 5--------------
inputs.shape:  (100, 1000, 4)
loss:  0 :  tf.Tensor(0.11310902237892151, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  1 :  tf.Tensor(0.10648142546415329, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  2 :  tf.Tensor(0.1191537007689476, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  3 :  tf.Tensor(0.15861141681671143, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  4 :  tf.Tensor(0.13499119877815247, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  5 :  tf.Tensor(0.14549985527992249, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  6 :  tf.Tensor(0.13139377534389496, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  7 :  tf.Tensor(0.11497265845537186, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  8 :  tf.Tensor(0.09007112681865692, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  9 :  tf.Tensor(0.07198106497526169, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  10 :  tf.Tensor(0.1214178279042244, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  11 :  tf.Tensor(0.11629601567983627, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  12 :  tf.Tensor(0.16666437685489655, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  13 :  tf.Tensor(0.1550711840391159, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  14 :  tf.Tensor(0.15203005075454712, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  15 :  tf.Tensor(0.17265428602695465, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  16 :  tf.Tensor(0.1449267864227295, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  17 :  tf.Tensor(0.12700910866260529, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  18 :  tf.Tensor(0.13692671060562134, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  19 :  tf.Tensor(0.13678880035877228, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  20 :  tf.Tensor(0.134720578789711, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  21 :  tf.Tensor(0.16017839312553406, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  22 :  tf.Tensor(0.12859943509101868, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  23 :  tf.Tensor(0.14394734799861908, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  24 :  tf.Tensor(0.09822972118854523, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  25 :  tf.Tensor(0.10920234769582748, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  26 :  tf.Tensor(0.08469296246767044, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  27 :  tf.Tensor(0.10220307111740112, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  28 :  tf.Tensor(0.17605039477348328, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  29 :  tf.Tensor(0.17193323373794556, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  30 :  tf.Tensor(0.11991065740585327, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  31 :  tf.Tensor(0.07324109971523285, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  32 :  tf.Tensor(0.11202552169561386, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  33 :  tf.Tensor(0.11533495783805847, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  34 :  tf.Tensor(0.06766711175441742, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  35 :  tf.Tensor(0.11717189103364944, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  36 :  tf.Tensor(0.1597139835357666, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  37 :  tf.Tensor(0.11293695122003555, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  38 :  tf.Tensor(0.09290974587202072, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  39 :  tf.Tensor(0.058126166462898254, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  40 :  tf.Tensor(0.05285387858748436, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  41 :  tf.Tensor(0.07969697564840317, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  42 :  tf.Tensor(0.05561721324920654, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  43 :  tf.Tensor(0.052537135779857635, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  44 :  tf.Tensor(0.08735216408967972, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  45 :  tf.Tensor(0.06579368561506271, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  46 :  tf.Tensor(0.09219990670681, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  47 :  tf.Tensor(0.10056549310684204, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  48 :  tf.Tensor(0.08528610318899155, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  49 :  tf.Tensor(0.051457639783620834, shape=(), dtype=float64)
