label shape (60000, 919)
loss:  134 :  tf.Tensor(0.15502075850963593, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  135 :  tf.Tensor(0.11856739968061447, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  136 :  tf.Tensor(0.06453372538089752, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  137 :  tf.Tensor(0.09966491907835007, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  138 :  tf.Tensor(0.13006553053855896, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  139 :  tf.Tensor(0.11400574445724487, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  140 :  tf.Tensor(0.16613870859146118, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  141 :  tf.Tensor(0.07974237203598022, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  142 :  tf.Tensor(0.13229341804981232, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  143 :  tf.Tensor(0.10310838371515274, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  144 :  tf.Tensor(0.06174106523394585, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  145 :  tf.Tensor(0.09296538680791855, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  146 :  tf.Tensor(0.08559027314186096, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  147 :  tf.Tensor(0.1255921572446823, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  148 :  tf.Tensor(0.14013271033763885, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  149 :  tf.Tensor(0.152099147439003, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  150 :  tf.Tensor(0.11865722388029099, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  151 :  tf.Tensor(0.10553424805402756, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  152 :  tf.Tensor(0.06661919504404068, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  153 :  tf.Tensor(0.08587125688791275, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  154 :  tf.Tensor(0.07782284915447235, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  155 :  tf.Tensor(0.09034991264343262, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  156 :  tf.Tensor(0.14780499041080475, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  157 :  tf.Tensor(0.12022434920072556, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  158 :  tf.Tensor(0.10171305388212204, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  159 :  tf.Tensor(0.1829329878091812, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  160 :  tf.Tensor(0.11171794682741165, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  161 :  tf.Tensor(0.22656448185443878, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  162 :  tf.Tensor(0.11232732981443405, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  163 :  tf.Tensor(0.11712595075368881, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  164 :  tf.Tensor(0.1275387704372406, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  165 :  tf.Tensor(0.10795287787914276, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  166 :  tf.Tensor(0.0988321304321289, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  167 :  tf.Tensor(0.1253231167793274, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  168 :  tf.Tensor(0.08168254047632217, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  169 :  tf.Tensor(0.11603686213493347, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  170 :  tf.Tensor(0.08002127707004547, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  171 :  tf.Tensor(0.11941596865653992, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  172 :  tf.Tensor(0.09530846774578094, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  173 :  tf.Tensor(0.10196113586425781, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  174 :  tf.Tensor(0.08189579099416733, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  175 :  tf.Tensor(0.11569974571466446, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  176 :  tf.Tensor(0.13853511214256287, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  177 :  tf.Tensor(0.06997182220220566, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  178 :  tf.Tensor(0.07601328194141388, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  179 :  tf.Tensor(0.08519348502159119, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  180 :  tf.Tensor(0.10296294093132019, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  181 :  tf.Tensor(0.11434362083673477, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  182 :  tf.Tensor(0.0825963243842125, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  183 :  tf.Tensor(0.06289553642272949, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  184 :  tf.Tensor(0.059207189828157425, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  185 :  tf.Tensor(0.04689761623740196, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  186 :  tf.Tensor(0.07012395560741425, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  187 :  tf.Tensor(0.06705360114574432, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  188 :  tf.Tensor(0.0716058686375618, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  189 :  tf.Tensor(0.029561223462224007, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  190 :  tf.Tensor(0.08213275671005249, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  191 :  tf.Tensor(0.06569406390190125, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  192 :  tf.Tensor(0.056400928646326065, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  193 :  tf.Tensor(0.09909777343273163, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  194 :  tf.Tensor(0.06944019347429276, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  195 :  tf.Tensor(0.08121988922357559, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  196 :  tf.Tensor(0.11135591566562653, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  197 :  tf.Tensor(0.08751500397920609, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  198 :  tf.Tensor(0.08141351491212845, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  199 :  tf.Tensor(0.08018001914024353, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  200 :  tf.Tensor(0.08794467151165009, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  201 :  tf.Tensor(0.08149851858615875, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  202 :  tf.Tensor(0.13903871178627014, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  203 :  tf.Tensor(0.053985849022865295, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  204 :  tf.Tensor(0.13375002145767212, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  205 :  tf.Tensor(0.14468559622764587, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  206 :  tf.Tensor(0.1092197522521019, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  207 :  tf.Tensor(0.1102624163031578, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  208 :  tf.Tensor(0.13082386553287506, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  209 :  tf.Tensor(0.20056317746639252, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  210 :  tf.Tensor(0.11602930724620819, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  211 :  tf.Tensor(0.1464710384607315, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  212 :  tf.Tensor(0.131930872797966, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  213 :  tf.Tensor(0.11727374792098999, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  214 :  tf.Tensor(0.08644134551286697, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  215 :  tf.Tensor(0.14408396184444427, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  216 :  tf.Tensor(0.1544378399848938, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  217 :  tf.Tensor(0.13293033838272095, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  218 :  tf.Tensor(0.11901762336492538, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  219 :  tf.Tensor(0.16757045686244965, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  220 :  tf.Tensor(0.1067410260438919, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  221 :  tf.Tensor(0.09888666123151779, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  222 :  tf.Tensor(0.09767836332321167, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  223 :  tf.Tensor(0.1365046203136444, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  224 :  tf.Tensor(0.12787321209907532, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  225 :  tf.Tensor(0.15748436748981476, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  226 :  tf.Tensor(0.07876626402139664, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  227 :  tf.Tensor(0.20469555258750916, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  228 :  tf.Tensor(0.1287272572517395, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  229 :  tf.Tensor(0.10678011178970337, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  230 :  tf.Tensor(0.09821199625730515, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  231 :  tf.Tensor(0.09209596365690231, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  232 :  tf.Tensor(0.079928457736969, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  233 :  tf.Tensor(0.0964137613773346, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  234 :  tf.Tensor(0.07531587034463882, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  235 :  tf.Tensor(0.07704631984233856, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  236 :  tf.Tensor(0.10133985430002213, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  237 :  tf.Tensor(0.1244087815284729, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  238 :  tf.Tensor(0.1035144254565239, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  239 :  tf.Tensor(0.09847473353147507, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  240 :  tf.Tensor(0.09013345837593079, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  241 :  tf.Tensor(0.07106158137321472, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  242 :  tf.Tensor(0.08375827968120575, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  243 :  tf.Tensor(0.08277109265327454, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  244 :  tf.Tensor(0.04983234778046608, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  245 :  tf.Tensor(0.06487080454826355, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  246 :  tf.Tensor(0.05903744697570801, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  247 :  tf.Tensor(0.06666050106287003, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  248 :  tf.Tensor(0.04215109720826149, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  249 :  tf.Tensor(0.05753220617771149, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  250 :  tf.Tensor(0.05857402831315994, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  251 :  tf.Tensor(0.09461537003517151, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  252 :  tf.Tensor(0.07954984158277512, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  253 :  tf.Tensor(0.054403964430093765, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  254 :  tf.Tensor(0.047713976353406906, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  255 :  tf.Tensor(0.14672020077705383, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  256 :  tf.Tensor(0.16136914491653442, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  257 :  tf.Tensor(0.11067837476730347, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  258 :  tf.Tensor(0.1069006696343422, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  259 :  tf.Tensor(0.09841548651456833, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  260 :  tf.Tensor(0.171633780002594, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  261 :  tf.Tensor(0.11454638838768005, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  262 :  tf.Tensor(0.0997779443860054, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  263 :  tf.Tensor(0.1306658685207367, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  264 :  tf.Tensor(0.16404283046722412, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  265 :  tf.Tensor(0.12651105225086212, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  266 :  tf.Tensor(0.11607124656438828, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  267 :  tf.Tensor(0.1489943563938141, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  268 :  tf.Tensor(0.0771169438958168, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  269 :  tf.Tensor(0.09550326317548752, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  270 :  tf.Tensor(0.10365001857280731, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  271 :  tf.Tensor(0.06958039849996567, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  272 :  tf.Tensor(0.06079481169581413, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  273 :  tf.Tensor(0.08339668065309525, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  274 :  tf.Tensor(0.12282180786132812, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  275 :  tf.Tensor(0.05822098255157471, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  276 :  tf.Tensor(0.09132944792509079, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  277 :  tf.Tensor(0.07756372541189194, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  278 :  tf.Tensor(0.15689867734909058, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  279 :  tf.Tensor(0.0893341600894928, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  280 :  tf.Tensor(0.10602376610040665, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  281 :  tf.Tensor(0.11666327714920044, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  282 :  tf.Tensor(0.13897177577018738, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  283 :  tf.Tensor(0.06773506104946136, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  284 :  tf.Tensor(0.0772172138094902, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  285 :  tf.Tensor(0.07222642004489899, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  286 :  tf.Tensor(0.10124917328357697, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  287 :  tf.Tensor(0.12077600508928299, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  288 :  tf.Tensor(0.11308925598859787, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  289 :  tf.Tensor(0.12288997322320938, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  290 :  tf.Tensor(0.12996447086334229, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  291 :  tf.Tensor(0.07902830094099045, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  292 :  tf.Tensor(0.11157436668872833, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  293 :  tf.Tensor(0.09701425582170486, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  294 :  tf.Tensor(0.08633999526500702, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  295 :  tf.Tensor(0.13003255426883698, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  296 :  tf.Tensor(0.09859839081764221, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  297 :  tf.Tensor(0.13402201235294342, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  298 :  tf.Tensor(0.06381785124540329, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  299 :  tf.Tensor(0.0757201611995697, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  300 :  tf.Tensor(0.08900503069162369, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  301 :  tf.Tensor(0.11456253379583359, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  302 :  tf.Tensor(0.12350624054670334, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  303 :  tf.Tensor(0.15960803627967834, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  304 :  tf.Tensor(0.12054494768381119, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  305 :  tf.Tensor(0.08887942135334015, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  306 :  tf.Tensor(0.07508912682533264, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  307 :  tf.Tensor(0.07610602676868439, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  308 :  tf.Tensor(0.0606950968503952, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  309 :  tf.Tensor(0.12843595445156097, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  310 :  tf.Tensor(0.06412753462791443, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  311 :  tf.Tensor(0.05369620770215988, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  312 :  tf.Tensor(0.08686412125825882, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  313 :  tf.Tensor(0.1080864891409874, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  314 :  tf.Tensor(0.08338026702404022, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  315 :  tf.Tensor(0.08063743263483047, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  316 :  tf.Tensor(0.08066675812005997, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  317 :  tf.Tensor(0.0625574067234993, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  318 :  tf.Tensor(0.10552230477333069, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  319 :  tf.Tensor(0.10393782705068588, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  320 :  tf.Tensor(0.13999545574188232, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  321 :  tf.Tensor(0.08144085854291916, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  322 :  tf.Tensor(0.15372154116630554, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  323 :  tf.Tensor(0.12364973872900009, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  324 :  tf.Tensor(0.08895468711853027, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  325 :  tf.Tensor(0.14036796987056732, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  326 :  tf.Tensor(0.22143995761871338, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  327 :  tf.Tensor(0.1135244145989418, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  328 :  tf.Tensor(0.09142641723155975, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  329 :  tf.Tensor(0.1337072253227234, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  330 :  tf.Tensor(0.12738846242427826, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  331 :  tf.Tensor(0.1416725069284439, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  332 :  tf.Tensor(0.14320038259029388, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  333 :  tf.Tensor(0.1138051450252533, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  334 :  tf.Tensor(0.14697347581386566, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  335 :  tf.Tensor(0.10886024683713913, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  336 :  tf.Tensor(0.09962055087089539, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  337 :  tf.Tensor(0.09715928882360458, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  338 :  tf.Tensor(0.11223255097866058, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  339 :  tf.Tensor(0.08049041777849197, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  340 :  tf.Tensor(0.1029709130525589, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  341 :  tf.Tensor(0.08336104452610016, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  342 :  tf.Tensor(0.15902620553970337, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  343 :  tf.Tensor(0.07714345306158066, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  344 :  tf.Tensor(0.10402221977710724, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  345 :  tf.Tensor(0.10625659674406052, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  346 :  tf.Tensor(0.11242593079805374, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  347 :  tf.Tensor(0.141695037484169, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  348 :  tf.Tensor(0.10997582226991653, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  349 :  tf.Tensor(0.07534561306238174, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  350 :  tf.Tensor(0.09273730218410492, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  351 :  tf.Tensor(0.09333933144807816, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  352 :  tf.Tensor(0.08078358322381973, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  353 :  tf.Tensor(0.08904954791069031, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  354 :  tf.Tensor(0.09011556953191757, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  355 :  tf.Tensor(0.07730711251497269, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  356 :  tf.Tensor(0.06956114619970322, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  357 :  tf.Tensor(0.23325534164905548, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  358 :  tf.Tensor(0.10141336172819138, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  359 :  tf.Tensor(0.1087295413017273, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  360 :  tf.Tensor(0.10127267241477966, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  361 :  tf.Tensor(0.13046154379844666, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  362 :  tf.Tensor(0.11500944942235947, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  363 :  tf.Tensor(0.0940660834312439, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  364 :  tf.Tensor(0.0850757509469986, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  365 :  tf.Tensor(0.10934758186340332, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  366 :  tf.Tensor(0.14509278535842896, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  367 :  tf.Tensor(0.15824541449546814, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  368 :  tf.Tensor(0.06583835184574127, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  369 :  tf.Tensor(0.1467883437871933, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  370 :  tf.Tensor(0.08486595004796982, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  371 :  tf.Tensor(0.13018544018268585, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  372 :  tf.Tensor(0.12003319710493088, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  373 :  tf.Tensor(0.14598987996578217, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  374 :  tf.Tensor(0.16312383115291595, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  375 :  tf.Tensor(0.1208295151591301, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  376 :  tf.Tensor(0.13668181002140045, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  377 :  tf.Tensor(0.15052789449691772, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  378 :  tf.Tensor(0.12980616092681885, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
